   1.1000000000000000e+01   1.3400000000000000e+02  -3.1584352502480532e-02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.2000000000000000e+01   1.3300000000000000e+02  -7.2555598973733579e-02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.3000000000000000e+01   1.3200000000000000e+02   7.6535290580097740e-02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.4000000000000000e+01   2.0000000000000000e+02  -1.2109116396402139e-01   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.5000000000000000e+01   1.9900000000000000e+02   5.0497295076712058e-02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.6000000000000000e+01   1.9800000000000000e+02   1.6826198451652900e-02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.7000000000000000e+01   1.9700000000000000e+02  -7.1632021813723037e-02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.8000000000000000e+01   1.9600000000000000e+02   1.6379854052280710e-01   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.9000000000000000e+01   1.9500000000000000e+02  -1.8868967191793518e-01   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   2.0000000000000000e+01   1.9400000000000000e+02   5.1930698528814372e-02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   2.1000000000000000e+01   1.9300000000000000e+02  -9.6618955017011149e-02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   2.2000000000000000e+01   2.3800000000000000e+02  -1.2290075751814442e-15   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   2.3000000000000000e+01   2.3700000000000000e+02  -8.8787201468032872e-02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   2.4000000000000000e+01   2.3600000000000000e+02  -8.4665512853431074e-02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.4000000000000000e+01   6.7000000000000000e+01   0.0000000000000000e+00   0.0000000000000000e+00   1.8000000000000000e+01   2.0000000000000000e+01   0.0000000000000000e+00   0.0000000000000000e+00
   6.8000000000000000e+01   6.6000000000000000e+01   0.0000000000000000e+00   0.0000000000000000e+00   1.9000000000000000e+01   2.1000000000000000e+01   0.0000000000000000e+00   0.0000000000000000e+00
   6.7000000000000000e+01   6.5000000000000000e+01   0.0000000000000000e+00   0.0000000000000000e+00   2.0000000000000000e+01   2.2000000000000000e+01   0.0000000000000000e+00   0.0000000000000000e+00
   6.6000000000000000e+01   6.4000000000000000e+01   0.0000000000000000e+00   0.0000000000000000e+00   2.1000000000000000e+01   2.3000000000000000e+01   0.0000000000000000e+00   0.0000000000000000e+00
   6.5000000000000000e+01   6.3000000000000000e+01   0.0000000000000000e+00   0.0000000000000000e+00   2.2000000000000000e+01   2.4000000000000000e+01  -3.1415926535897931e+00   0.0000000000000000e+00
   6.4000000000000000e+01   6.2000000000000000e+01   0.0000000000000000e+00   0.0000000000000000e+00   2.3000000000000000e+01   1.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   6.3000000000000000e+01   1.3700000000000000e+02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   6.2000000000000000e+01   1.3600000000000000e+02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.3700000000000000e+02   1.3500000000000000e+02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.3600000000000000e+02   1.3400000000000000e+02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.3500000000000000e+02   1.3300000000000000e+02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.3400000000000000e+02   1.3200000000000000e+02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.3300000000000000e+02   2.0000000000000000e+02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.3200000000000000e+02   1.9900000000000000e+02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   2.0000000000000000e+02   1.9800000000000000e+02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.9900000000000000e+02   1.9700000000000000e+02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.9800000000000000e+02   1.9600000000000000e+02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.9700000000000000e+02   1.9500000000000000e+02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.9600000000000000e+02   1.9400000000000000e+02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.9500000000000000e+02   1.9300000000000000e+02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.9400000000000000e+02   2.3800000000000000e+02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.9300000000000000e+02   2.3700000000000000e+02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   2.3800000000000000e+02   2.3600000000000000e+02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   2.3700000000000000e+02   2.3500000000000000e+02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
