   1.0000000000000000e+00   6.8000000000000000e+01   0.0000000000000000e+00   1.8000000000000000e+01   2.9944311956819473e-03
   2.0000000000000000e+00   6.7000000000000000e+01   0.0000000000000000e+00   1.9000000000000000e+01   2.9944311956820206e-03
   3.0000000000000000e+00   6.6000000000000000e+01   0.0000000000000000e+00   2.0000000000000000e+01   2.2715662945868636e-03
   4.0000000000000000e+00   6.5000000000000000e+01   0.0000000000000000e+00   2.1000000000000000e+01   2.2715662945869486e-03
   5.0000000000000000e+00   6.4000000000000000e+01   0.0000000000000000e+00   2.2000000000000000e+01   2.2715662945868098e-03
   6.0000000000000000e+00   6.3000000000000000e+01   0.0000000000000000e+00   2.3000000000000000e+01   2.9951449064009416e-03
   7.0000000000000000e+00   6.2000000000000000e+01   0.0000000000000000e+00   2.4000000000000000e+01   2.9951449064009000e-03
   8.0000000000000000e+00   1.3700000000000000e+02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   9.0000000000000000e+00   1.3600000000000000e+02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.0000000000000000e+01   1.3500000000000000e+02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.1000000000000000e+01   1.3400000000000000e+02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.2000000000000000e+01   1.3300000000000000e+02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.3000000000000000e+01   1.3200000000000000e+02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.4000000000000000e+01   2.0000000000000000e+02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.5000000000000000e+01   1.9900000000000000e+02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.6000000000000000e+01   1.9800000000000000e+02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.7000000000000000e+01   1.9700000000000000e+02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.8000000000000000e+01   1.9600000000000000e+02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.9000000000000000e+01   1.9500000000000000e+02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   2.0000000000000000e+01   1.9400000000000000e+02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   2.1000000000000000e+01   1.9300000000000000e+02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   2.2000000000000000e+01   2.3800000000000000e+02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   2.3000000000000000e+01   2.3700000000000000e+02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   2.4000000000000000e+01   2.3600000000000000e+02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   2.5000000000000000e+01   2.3500000000000000e+02   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.4000000000000000e+01   2.3304345275110354e-03   1.0000000000000000e+00   1.9000000000000000e+01   0.0000000000000000e+00
   6.8000000000000000e+01   2.3304345275111079e-03   2.0000000000000000e+00   2.0000000000000000e+01   0.0000000000000000e+00
   6.7000000000000000e+01   2.8442077992640049e-03   3.0000000000000000e+00   2.1000000000000000e+01   0.0000000000000000e+00
   6.6000000000000000e+01   2.9040789634793289e-03   4.0000000000000000e+00   2.2000000000000000e+01   0.0000000000000000e+00
   6.5000000000000000e+01   2.9157491244325507e-03   5.0000000000000000e+00   2.3000000000000000e+01   0.0000000000000000e+00
   6.4000000000000000e+01   2.4377633681572646e-03   6.0000000000000000e+00   2.4000000000000000e+01   0.0000000000000000e+00
   6.3000000000000000e+01   3.1746938014680644e-03   7.0000000000000000e+00   1.0000000000000000e+00   0.0000000000000000e+00
   6.2000000000000000e+01   3.0091767328519099e-03   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.3700000000000000e+02   2.8386734696988348e-03   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.3600000000000000e+02   3.4203475582248203e-03   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.3500000000000000e+02   2.9055403120661822e-03   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.3400000000000000e+02   3.1220219429126746e-03   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.3300000000000000e+02   3.4124782884958557e-03   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.3200000000000000e+02   2.4863781262919383e-03   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   2.0000000000000000e+02   2.3096285834630515e-03   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.9900000000000000e+02   2.7703549929179155e-03   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.9800000000000000e+02   2.7112748372490917e-03   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.9700000000000000e+02   2.2577609000970660e-03   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.9600000000000000e+02   2.0595975792152589e-03   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.9500000000000000e+02   1.9991490570463490e-03   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.9400000000000000e+02   2.3004204509233265e-03   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   1.9300000000000000e+02   2.0754528930616162e-03   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   2.3800000000000000e+02   2.0754528930616170e-03   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   2.3700000000000000e+02   2.8079434963776437e-03   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
   2.3600000000000000e+02   2.7912501542211635e-03   0.0000000000000000e+00   0.0000000000000000e+00   0.0000000000000000e+00
