1.0000000000000000e+00 9.0000000000000000e+00
2.0000000000000000e+00 1.0000000000000000e+01
3.0000000000000000e+00 8.0000000000000000e+00
4.0000000000000000e+00 1.1000000000000000e+01
5.0000000000000000e+00 1.2000000000000000e+01
6.0000000000000000e+00 7.0000000000000000e+00
7.0000000000000000e+00 1.3000000000000000e+01
8.0000000000000000e+00 6.0000000000000000e+00
