1.0000000000000000e+00 1.5294932900507614e-05 -2.5000000000000005e-02 0.0000000000000000e+00
2.0000000000000000e+00 2.1717819323113187e-03 -2.5000000000000005e-02 0.0000000000000000e+00
3.0000000000000000e+00 4.3282689317221549e-03 -2.5000000000000005e-02 0.0000000000000000e+00
4.0000000000000000e+00 6.6444956194705836e-03 -2.4959758912616297e-02 0.0000000000000000e+00
5.0000000000000000e+00 8.9607223072190132e-03 -2.4919517825232572e-02 0.0000000000000000e+00
6.0000000000000000e+00 9.0373793406442575e-03 -2.2150682511317854e-02 0.0000000000000000e+00
7.0000000000000000e+00 9.1140363740695018e-03 -1.9381847197403129e-02 0.0000000000000000e+00
8.0000000000000000e+00 9.1906934074947443e-03 -1.6613011883488481e-02 0.0000000000000000e+00
9.0000000000000000e+00 9.2673504409199886e-03 -1.3844176569573756e-02 0.0000000000000000e+00
1.0000000000000000e+01 9.3440074743452346e-03 -1.1075341255658979e-02 0.0000000000000000e+00
1.1000000000000000e+01 9.4206645077704893e-03 -8.3065059417442143e-03 0.0000000000000000e+00
1.2000000000000000e+01 9.4973215411957336e-03 -5.5376706278295156e-03 0.0000000000000000e+00
1.3000000000000000e+01 9.5739785746209796e-03 -2.7688353139147881e-03 0.0000000000000000e+00
1.4000000000000000e+01 9.6506356080462222e-03 0.0000000000000000e+00 0.0000000000000000e+00
1.5000000000000000e+01 7.2925000691768105e-03 -1.5520949923495341e-03 0.0000000000000000e+00
1.6000000000000000e+01 4.9343645303073858e-03 -3.1041899846990682e-03 0.0000000000000000e+00
1.7000000000000000e+01 2.5762289914380097e-03 -4.6562849770485724e-03 0.0000000000000000e+00
1.8000000000000000e+01 2.1809345256862143e-04 -6.2083799693980887e-03 0.0000000000000000e+00
1.9000000000000000e+01 1.9083178608320922e-04 -9.2026870657417013e-03 0.0000000000000000e+00
2.0000000000000000e+01 1.6357011959779663e-04 -1.2196994162085367e-02 0.0000000000000000e+00
2.1000000000000000e+01 1.0904674639853089e-04 -1.4467906012527414e-02 0.0000000000000000e+00
2.2000000000000000e+01 5.4523373199264067e-05 -1.6738817862969522e-02 0.0000000000000000e+00
2.3000000000000000e+01 0.0000000000000000e+00 -1.9009729713411524e-02 0.0000000000000000e+00
2.4000000000000000e+01 7.6474664502544217e-06 -2.2004864856705775e-02 0.0000000000000000e+00
2.5000000000000000e+01 5.3386748189044762e-03 -2.2681478594866265e-02 0.0000000000000000e+00
2.6000000000000000e+01 7.3852605560581963e-03 -2.3082431696882153e-02 0.0000000000000000e+00
2.7000000000000000e+01 6.8739018720093198e-03 -1.8133798549626580e-02 0.0000000000000000e+00
2.8000000000000000e+01 7.0261857262310465e-03 -1.2610934542752065e-02 0.0000000000000000e+00
2.9000000000000000e+01 7.1440842053284020e-03 -7.0933794338758115e-03 0.0000000000000000e+00
3.0000000000000000e+01 4.8592129891351712e-03 -5.8846946902707271e-03 0.0000000000000000e+00
3.1000000000000000e+01 2.5061595070416222e-03 -7.4794321665575250e-03 0.0000000000000000e+00
3.2000000000000000e+01 2.4675903119461004e-03 -1.0303587671353196e-02 0.0000000000000000e+00
3.3000000000000000e+01 2.4133207126419646e-03 -1.5527216344750875e-02 0.0000000000000000e+00
3.4000000000000000e+01 1.9726687235321391e-03 -2.0335036780774762e-02 0.0000000000000000e+00
3.5000000000000000e+01 3.0077697246178531e-03 -2.2534099150440943e-02 0.0000000000000000e+00
3.6000000000000000e+01 7.2160118940941161e-03 -4.3230642989332156e-03 0.0000000000000000e+00
3.7000000000000000e+01 6.9581983285933995e-03 -1.5364813259298012e-02 0.0000000000000000e+00
3.8000000000000000e+01 7.0821944773952136e-03 -9.8563283243101370e-03 0.0000000000000000e+00
3.9000000000000000e+01 6.9921714332157334e-03 -2.0783549154585461e-02 0.0000000000000000e+00
4.0000000000000000e+01 2.4660012072965612e-03 -1.2999517077252418e-02 0.0000000000000000e+00
4.1000000000000000e+01 2.3217477058689331e-03 -1.8015224813495937e-02 0.0000000000000000e+00
4.2000000000000000e+01 4.4822405966626509e-03 -1.9879636987667926e-02 0.0000000000000000e+00
4.3000000000000000e+01 4.7256163961601145e-03 -1.4125919190049586e-02 0.0000000000000000e+00
4.4000000000000000e+01 4.7986861904271913e-03 -8.6644859808753180e-03 0.0000000000000000e+00
4.5000000000000000e+01 4.6468388606252875e-03 -1.6854602362143385e-02 0.0000000000000000e+00
4.6000000000000000e+01 4.7624998185467763e-03 -1.1416795421298646e-02 0.0000000000000000e+00
4.7000000000000000e+01 1.1716233409437754e-02 -2.4758553232476395e-02 0.0000000000000000e+00
4.8000000000000000e+01 1.4471744511656618e-02 -2.4597588639720218e-02 0.0000000000000000e+00
4.9000000000000000e+01 1.6907776056172236e-02 -2.4476865255958422e-02 0.0000000000000000e+00
5.0000000000000000e+01 1.9343807600687855e-02 -2.4356141872196625e-02 0.0000000000000000e+00
5.1000000000000000e+01 2.3097692388614598e-02 -2.4275659575818537e-02 0.0000000000000000e+00
5.2000000000000000e+01 2.5397772467184023e-02 -2.4225893455484659e-02 0.0000000000000000e+00
5.3000000000000000e+01 2.7697852545753444e-02 -2.4176127335150781e-02 0.0000000000000000e+00
5.4000000000000000e+01 2.7791706016516392e-02 -2.1616743457795854e-02 0.0000000000000000e+00
5.5000000000000000e+01 2.7885559487279343e-02 -1.9057359580441049e-02 0.0000000000000000e+00
5.6000000000000000e+01 2.7979412958042297e-02 -1.6497975703086150e-02 0.0000000000000000e+00
5.7000000000000000e+01 2.8073266428805237e-02 -1.3938591825731251e-02 0.0000000000000000e+00
5.8000000000000000e+01 2.8167119899568188e-02 -1.1379207948376385e-02 0.0000000000000000e+00
5.9000000000000000e+01 2.8260973370331142e-02 -8.8198240710215519e-03 0.0000000000000000e+00
6.0000000000000000e+01 2.8354826841094083e-02 -6.2604401936666937e-03 0.0000000000000000e+00
6.1000000000000000e+01 2.8448680311857037e-02 -3.7010563163118165e-03 0.0000000000000000e+00
6.2000000000000000e+01 2.8542533782619988e-02 -1.1416724389569457e-03 0.0000000000000000e+00
6.3000000000000000e+01 2.5374979295227106e-02 -9.2888310069733743e-04 0.0000000000000000e+00
6.4000000000000000e+01 2.2946520754321461e-02 -7.1609364082707305e-04 0.0000000000000000e+00
6.5000000000000000e+01 2.0042929191163537e-02 -4.5010681598924376e-04 0.0000000000000000e+00
6.6000000000000000e+01 1.7139337507320287e-02 -3.9690945102167772e-04 0.0000000000000000e+00
6.7000000000000000e+01 1.4295137481429909e-02 -3.9025978040073232e-04 0.0000000000000000e+00
6.8000000000000000e+01 1.1972886544738029e-02 -1.9512989020036616e-04 0.0000000000000000e+00
6.9000000000000000e+01 1.3290801740793608e-02 -2.2544629560813250e-02 0.0000000000000000e+00
7.0000000000000000e+01 1.8109436795765217e-02 -2.1842968667373102e-02 0.0000000000000000e+00
7.1000000000000000e+01 2.1001493420585687e-02 -2.1792757465488043e-02 0.0000000000000000e+00
7.2000000000000000e+01 2.3814012078021619e-02 -2.1952020894058590e-02 0.0000000000000000e+00
7.3000000000000000e+01 2.6037665303647952e-02 -2.2394945171202035e-02 0.0000000000000000e+00
7.4000000000000000e+01 2.5437079708309891e-02 -1.7675194490165715e-02 0.0000000000000000e+00
7.5000000000000000e+01 2.5864760645958187e-02 -1.2523392075842500e-02 0.0000000000000000e+00
7.6000000000000000e+01 2.5553274691567558e-02 -7.1642253643449463e-03 0.0000000000000000e+00
7.7000000000000000e+01 2.5325468969805132e-02 -3.7213606463049665e-03 0.0000000000000000e+00
