25 203 1 2 24 
26 203 3 4 25 
27 203 4 5 26 
28 203 25 4 26 
29 203 5 6 26 
30 203 7 8 27 
31 203 9 10 28 
32 203 11 12 29 
33 203 13 14 15 
34 203 16 17 30 
35 203 17 18 31 
36 203 18 19 31 
37 203 19 20 32 
38 203 21 22 33 
39 203 23 24 34 
40 203 24 2 35 
41 203 34 24 35 
42 203 2 3 35 
43 203 13 15 36 
44 203 12 13 36 
45 203 15 16 36 
46 203 27 8 37 
47 203 8 9 37 
48 203 12 36 29 
49 203 28 10 38 
50 203 10 11 38 
51 203 6 7 39 
52 203 9 28 37 
53 203 11 29 38 
54 203 6 39 26 
55 203 30 17 31 
56 203 16 30 36 
57 203 32 20 40 
58 203 20 21 40 
59 203 19 32 31 
60 203 21 33 40 
61 203 22 23 41 
62 203 3 25 35 
63 203 33 22 41 
64 203 39 7 27 
65 203 41 23 34 
66 203 26 39 25 
67 203 41 34 42 
68 203 37 28 43 
69 203 29 36 30 
70 203 38 29 44 
71 203 29 30 44 
72 203 39 27 42 
73 203 27 37 45 
74 203 42 27 45 
75 203 37 43 45 
76 203 31 32 44 
77 203 25 39 42 
78 203 35 25 42 
79 203 34 35 42 
80 203 30 31 44 
81 203 28 38 46 
82 203 43 28 46 
83 203 38 44 46 
84 203 40 33 43 
85 203 32 40 46 
86 203 33 41 45 
87 203 41 42 45 
88 203 44 32 46 
89 203 40 43 46 
90 203 43 33 45 
114 203 5 47 6 
115 203 47 48 69 
116 203 49 50 70 
117 203 50 51 71 
118 203 51 52 72 
119 203 52 53 73 
120 203 72 52 73 
121 203 53 54 73 
122 203 55 56 74 
123 203 57 58 75 
124 203 59 60 76 
125 203 61 62 77 
126 203 62 63 77 
127 203 63 64 77 
128 203 64 65 78 
129 203 66 67 79 
130 203 68 14 13 
131 203 13 12 80 
132 203 11 10 81 
133 203 9 8 82 
134 203 7 6 83 
135 203 68 13 80 
136 203 69 48 84 
137 203 48 49 84 
138 203 49 70 84 
139 203 50 71 70 
140 203 51 72 71 
141 203 75 58 85 
142 203 58 59 85 
143 203 54 55 86 
144 203 56 57 87 
145 203 59 76 85 
146 203 61 77 60 
147 203 77 64 78 
148 203 65 66 88 
149 203 78 65 88 
150 203 66 79 88 
151 203 67 68 89 
152 203 79 67 89 
153 203 68 80 89 
154 203 80 12 90 
155 203 12 11 90 
156 203 11 81 90 
157 203 10 9 91 
158 203 8 7 92 
159 203 6 47 83 
160 203 74 56 87 
161 203 76 60 77 
162 203 81 10 91 
163 203 82 8 92 
164 203 87 57 75 
165 203 86 55 74 
166 203 92 7 83 
167 203 91 9 82 
168 203 84 70 93 
169 203 81 91 94 
170 203 92 83 95 
171 203 76 77 96 
172 203 77 78 96 
173 203 86 74 97 
174 203 85 76 98 
175 203 76 96 98 
176 203 54 86 73 
177 203 82 92 99 
178 203 92 95 99 
179 203 70 71 100 
180 203 90 81 101 
181 203 81 94 101 
182 203 87 75 102 
183 203 91 82 103 
184 203 94 91 103 
185 203 82 99 103 
186 203 83 47 69 
187 203 80 90 104 
188 203 89 80 104 
189 203 90 101 104 
190 203 75 85 105 
191 203 102 75 105 
192 203 85 98 105 
193 203 83 69 95 
194 203 74 87 106 
195 203 87 102 106 
196 203 73 86 72 
197 203 72 86 97 
198 203 96 78 107 
199 203 78 88 107 
200 203 70 100 93 
201 203 72 97 71 
202 203 74 106 97 
203 203 95 69 84 
204 203 100 71 97 
205 203 88 79 108 
206 203 107 88 108 
207 203 79 89 108 
208 203 84 93 95 
209 203 101 94 109 
210 203 95 93 99 
211 203 110 99 93 
212 203 106 102 111 
213 203 93 100 110 
214 203 98 96 107 
215 203 98 107 112 
216 203 101 109 113 
