1.0000000000000000e+00 1.0000000000000000e+00 1.0000000000000000e+00 1.0000000000000000e+00 1.0000000000000000e+00
2.0000000000000000e+00 2.0000000000000000e+00 2.0000000000000000e+00 2.0000000000000000e+00 2.0000000000000000e+00
3.0000000000000000e+00 3.0000000000000000e+00 3.0000000000000000e+00 3.0000000000000000e+00 3.0000000000000000e+00
4.0000000000000000e+00 4.0000000000000000e+00 4.0000000000000000e+00 4.0000000000000000e+00 4.0000000000000000e+00
0.0000000000000000e+00 5.0000000000000000e+00 5.0000000000000000e+00 5.0000000000000000e+00 5.0000000000000000e+00
0.0000000000000000e+00 6.0000000000000000e+00 6.0000000000000000e+00 6.0000000000000000e+00 0.0000000000000000e+00
0.0000000000000000e+00 7.0000000000000000e+00 7.0000000000000000e+00 7.0000000000000000e+00 0.0000000000000000e+00
0.0000000000000000e+00 8.0000000000000000e+00 8.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
0.0000000000000000e+00 9.0000000000000000e+00 9.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
1.4000000000000000e+01 1.4000000000000000e+01 6.2000000000000000e+01 1.3200000000000000e+02 1.9300000000000000e+02
1.5000000000000000e+01 1.3000000000000000e+01 6.1000000000000000e+01 1.3100000000000000e+02 1.9200000000000000e+02
1.6000000000000000e+01 1.2000000000000000e+01 6.0000000000000000e+01 1.3000000000000000e+02 1.9100000000000000e+02
1.7000000000000000e+01 1.1000000000000000e+01 5.9000000000000000e+01 1.2900000000000000e+02 1.9000000000000000e+02
0.0000000000000000e+00 1.0000000000000000e+01 5.8000000000000000e+01 1.2800000000000000e+02 1.8900000000000000e+02
0.0000000000000000e+00 9.0000000000000000e+00 5.7000000000000000e+01 1.2700000000000000e+02 0.0000000000000000e+00
0.0000000000000000e+00 8.0000000000000000e+00 5.6000000000000000e+01 1.2600000000000000e+02 0.0000000000000000e+00
0.0000000000000000e+00 7.0000000000000000e+00 5.5000000000000000e+01 0.0000000000000000e+00 0.0000000000000000e+00
0.0000000000000000e+00 6.0000000000000000e+00 5.4000000000000000e+01 0.0000000000000000e+00 0.0000000000000000e+00
1.5000000000000000e+01 1.3000000000000000e+01 6.1000000000000000e+01 1.3100000000000000e+02 1.9200000000000000e+02
1.6000000000000000e+01 1.2000000000000000e+01 6.0000000000000000e+01 1.3000000000000000e+02 1.9100000000000000e+02
1.7000000000000000e+01 1.1000000000000000e+01 5.9000000000000000e+01 1.2900000000000000e+02 1.9000000000000000e+02
1.8000000000000000e+01 1.0000000000000000e+01 5.8000000000000000e+01 1.2800000000000000e+02 1.8900000000000000e+02
0.0000000000000000e+00 9.0000000000000000e+00 5.7000000000000000e+01 1.2700000000000000e+02 1.8800000000000000e+02
0.0000000000000000e+00 8.0000000000000000e+00 5.6000000000000000e+01 1.2600000000000000e+02 0.0000000000000000e+00
0.0000000000000000e+00 7.0000000000000000e+00 5.5000000000000000e+01 1.2500000000000000e+02 0.0000000000000000e+00
0.0000000000000000e+00 6.0000000000000000e+00 5.4000000000000000e+01 0.0000000000000000e+00 0.0000000000000000e+00
0.0000000000000000e+00 5.0000000000000000e+00 5.3000000000000000e+01 0.0000000000000000e+00 0.0000000000000000e+00
2.8230837899282111e-03 2.7698962609374314e-03 2.5611041184688869e-03 2.7989480668807617e-03 2.4155291781058001e-03
2.8230837899282219e-03 2.7698962609373707e-03 2.5611041184688986e-03 2.7989480668807894e-03 2.4155291781058313e-03
2.8230837899281620e-03 2.7698962609373425e-03 2.5611041184688760e-03 2.7989480668807400e-03 2.4155291781058157e-03
2.8230837899281846e-03 2.7698962609374080e-03 2.5611041184688392e-03 2.7989480668807083e-03 2.4155291781057897e-03
0.0000000000000000e+00 2.7698962609374062e-03 2.5611041184688821e-03 2.7989480668807435e-03 2.4155291781058500e-03
0.0000000000000000e+00 2.7698962609373819e-03 2.5611041184689307e-03 2.7989480668807456e-03 0.0000000000000000e+00
0.0000000000000000e+00 2.7698962609372709e-03 2.5611041184688964e-03 2.7989480668806068e-03 0.0000000000000000e+00
0.0000000000000000e+00 2.7698962609373889e-03 2.5611041184688444e-03 0.0000000000000000e+00 0.0000000000000000e+00
0.0000000000000000e+00 2.7698962609373611e-03 2.5611041184689450e-03 0.0000000000000000e+00 0.0000000000000000e+00
0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
